#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Dengue4" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Dengue4" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Dengue4" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Dengue4" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Dengue4">
#                    <trait id="dateTrait.t:Dengue4" spec="beast.evolution.tree.TraitSet" traitname="date">
#                D4Brazi_1982=1982.0,
#D4ElSal_1983=1983.0,
#D4ElSal_1994=1994.0,
#D4Indon_1976=1976.0,
#D4Indon_1977=1977.0,
#D4Mexico_1984=1984.0,
#D4NewCal_1981=1981.0,
#D4Philip_1964=1964.0,
#D4Philip_1956=1956.0,
#D4Philip_1984=1984.0,
#D4PRico_1986=1986.0,
#D4SLanka_1978=1978.0,
#D4Tahiti_1979=1979.0,
#D4Tahiti_1985=1985.0,
#D4Thai_1963=1963.0,
#D4Thai_1978=1978.0,
#D4Thai_1984=1984.0                
#                                    <taxa id="TaxonSet.Dengue4" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Dengue4"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:Dengue4" name="distribution">
#            <parameter id="clockRate.c:Dengue4" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:Dengue4" name="distribution">
#            <parameter id="kappa.s:Dengue4" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Dengue4" name="distribution" x="@popSize.t:Dengue4">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <distribution id="D4PRico  .prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:Dengue4">
#            <taxonset id="D4PRico  " spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="D4PRico_1986" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">1986.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">5.0</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Dengue4" id="treeLikelihood.Dengue4" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Dengue4">
#            <siteModel id="SiteModel.s:Dengue4" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Dengue4" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Dengue4" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Dengue4" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Dengue4" kappa="@kappa.s:Dengue4" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:Dengue4" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:Dengue4" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Dengue4" id="StrictClock.c:Dengue4" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Dengue4	TreeHeight	clockRate	kappa	popSize	CoalescentConstant	logP(mrca(D4PRico  .prior))	height(D4PRico_1986)	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2590000	-3937.6394860128758	-3852.55532356105	-85.0841624518258	-3852.55532356105	74.13583269692566	6.816525747924497E-4	16.951627042442592	48.754112471252704	-73.42466390141514	-2.7281889454449706	1982.8392050065988	0.29156255121103897	0.21411753585617166	0.26755074060829076	0.2267691723244989
2600000	-3932.834886026302	-3853.563138698436	-79.27174732786597	-3853.563138698436	63.71541138051081	8.84167822446642E-4	14.989930925483154	21.615161490043025	-68.81929520928446	-2.596750888195033	1987.8489786715409	0.26801762103857946	0.2380991194405619	0.2681526835257393	0.22573057599511964
2610000	-3939.434083930531	-3853.473965429825	-85.9601185007059	-3853.473965429825	74.59639623344664	6.48331804520336E-4	15.279298071037873	38.57311160005328	-74.89157973868598	-2.5935469458230167	1984.1948614986068	0.2611489197381674	0.23696087033562935	0.2497968325411005	0.25209337738510307
2620000	-3936.8914854907935	-3853.5846098225693	-83.30687566822421	-3853.5846098225693	74.20409148160748	7.467599268095687E-4	19.797543383113535	22.434165991616542	-72.04380328654933	-2.7632665714560525	1982.5729741333244	0.2666157877240374	0.23025372227163668	0.2497968325411005	0.2533336574632258
2630000	-3937.239370330286	-3858.3171797028617	-78.9221906274242	-3858.3171797028617	73.9391972666988	8.020883993268151E-4	15.971107655219507	30.374111405659136	-68.0481090349198	-2.5442142698275534	1986.8898826942013	0.27471791344067636	0.2221515965549977	0.2497968325411005	0.2533336574632258
2640000	-3938.6548079881504	-3853.029568910425	-85.62523907772525	-3853.029568910425	75.0331466711592	7.654578529166499E-4	19.022808575637104	40.38284250351685	-74.0893532936448	-2.538396787320625	1985.2921743971199	0.2831458613721809	0.22052329106767624	0.23801936843634833	0.2583114791237949
2650000	-3948.2788526961103	-3858.7813257141447	-89.49752698196555	-3858.7813257141447	68.47654410753762	6.193980774485301E-4	29.35179559707741	34.49586365161159	-77.08624961011772	-2.5373784166552955	1986.6708938446775	0.2986163683743444	0.20505278406551275	0.23801936843634833	0.2583114791237949
2660000	-3928.830222133024	-3846.220642753364	-82.60957937966053	-3846.220642753364	64.12151748140549	9.341189550863222E-4	14.072250346377844	47.15278178245074	-71.56899119902218	-2.535817279209782	1986.6099521936599	0.2720901273590102	0.22704938511215034	0.24315994902240892	0.2577005385064308
2670000	-3934.2840917899875	-3854.4379320003363	-79.84615978965115	-3854.4379320003363	60.002317336849885	9.245188596699025E-4	12.928523100245044	25.899578933070455	-69.50954220806673	-2.6026838545584225	1987.9275296225953	0.27953364122982055	0.2083254273710177	0.24315994902240892	0.26898098237675316
2680000	-3930.1998503870186	-3847.5755718254377	-82.62427856158102	-3847.5755718254377	68.45227081205991	7.901314055560384E-4	23.594606034113283	30.735574633796197	-70.73332429915148	-2.6680334913985786	1988.6425087110529	0.27953364122982055	0.200878890834081	0.2514037986451945	0.26818366929090426
2690000	-3925.8431134570737	-3846.6296682719176	-79.21344518515626	-3846.6296682719176	59.721651327703306	9.139804878807996E-4	14.850221251412444	22.860866575555182	-68.75587606082239	-2.5654043853561617	1984.6393395038183	0.27953364122982055	0.20974911436420007	0.2527582675675811	0.25795897683839863
2700000	-3933.763713203549	-3853.509253253288	-80.25445995026054	-3853.509253253288	70.30618196443602	7.587987953474205E-4	16.885575818795793	32.495412368750905	-69.10704058865579	-2.6302729234817597	1988.2571716576613	0.28871131694186625	0.2155929144904003	0.25086407142106804	0.24483169714666575
2710000	-3935.0415032132696	-3847.862126901481	-87.17937631178829	-3847.862126901481	75.77165140421799	7.030338294032036E-4	14.115269379118377	55.928820123096	-75.89397563566199	-2.6036756787291417	1984.0596490898504	0.27954009137914787	0.21041660658320743	0.25086407142106804	0.259179230616577
2720000	-3932.8910728853625	-3848.3564079923963	-84.53466489296606	-3848.3564079923963	73.61018817448351	7.596280692065144E-4	12.066030361371196	45.479558973720486	-73.82141354927342	-2.552704331273947	1984.8970973380399	0.2798739855730067	0.20582415654055972	0.2685465044752606	0.24575535341117338
2730000	-3932.98489172107	-3848.239119505828	-84.74577221524204	-3848.239119505828	73.0049330325097	6.31757563664573E-4	17.907137771711987	42.77012487128795	-73.15625643185875	-2.6691219067697594	1988.6527859047706	0.2763916872173972	0.20362753027810424	0.2716110346776437	0.24836974782685523
2740000	-3935.893287820413	-3848.545170106563	-87.34811771384992	-3848.545170106563	72.27633373953657	7.003750215864367E-4	24.593628229152614	21.64309853126328	-75.71514058034312	-2.66141679450881	1983.4208494725003	0.2854497159059349	0.20547467065070601	0.2507921758170685	0.258283437626291
2750000	-3936.7555366587303	-3850.6922674670664	-86.06326919166403	-3850.6922674670664	70.62115310835114	7.831864459715821E-4	17.941500436506914	50.07855728633647	-74.24310803857395	-2.7377828944818776	1989.2357877622235	0.2854497159059349	0.20547467065070601	0.2507921758170685	0.258283437626291
2760000	-3934.5289912063977	-3850.3510740681922	-84.17791713820542	-3850.3510740681922	71.25643345112957	8.160553261353387E-4	18.675189244630538	39.937416350944154	-72.66533894571987	-2.5674797576744344	1984.6017276367663	0.2665938639907396	0.21471412830694842	0.25532283605162276	0.2633691716506896
2770000	-3929.1772797045883	-3847.2273381321356	-81.94994157245267	-3847.2273381321356	63.14610330000072	8.864255295652529E-4	18.378080978524736	28.102981634151647	-70.85132716375489	-2.540689113549418	1985.2153769086165	0.2665938639907396	0.21471412830694842	0.25532283605162276	0.2633691716506896
2780000	-3934.619595680381	-3853.871872786344	-80.74772289403694	-3853.871872786344	66.33005661885657	9.11218651631503E-4	13.75459393448746	33.73033409711187	-68.73696257019246	-3.8876758151382456	1994.2440868793926	0.2665938639907396	0.21471412830694842	0.25532283605162276	0.2633691716506896
2790000	-3943.2381024604088	-3856.0455796155443	-87.19252284486431	-3856.0455796155443	79.31193495803407	7.156707369922561E-4	29.758242335296448	51.705547176926366	-74.30854011821894	-2.5706031742532027	1984.5469561497596	0.2739798333004305	0.20846203836007898	0.2626903177109676	0.25486781062852326
2800000	-3935.787794675209	-3853.3306641956415	-82.45713047956791	-3853.3306641956415	58.728122924051846	9.442045939478899E-4	14.539664714208433	50.57504780645533	-71.23708457619968	-2.5778081447600494	1987.572127525382	0.26244579214309055	0.2240649117604815	0.2545340720570349	0.2589552240393935
2810000	-3939.3673723094316	-3851.746408236854	-87.62096407257728	-3851.746408236854	77.19450357954248	6.280410908219356E-4	22.1256182794084	34.14248898355865	-75.84282095046574	-2.6019655075563635	1984.0818099427117	0.26106144557931515	0.22463964676785877	0.255343683613433	0.2589552240393935
2820000	-3931.330855368869	-3849.9847735075696	-81.3460818612995	-3849.9847735075696	68.87974688714681	7.77326301064737E-4	15.68071261719399	31.681728127886622	-70.48439579557945	-2.5287072762107576	1986.1286138740543	0.27889801982561885	0.20913977645658832	0.25349909121034486	0.2584631125074484
2830000	-3929.225493573353	-3850.6900779999073	-78.53541557344559	-3850.6900779999073	60.91833876175949	9.446204068481306E-4	14.980771533820267	26.646247182147395	-67.67201179922253	-2.7997282116972264	1989.6834207338998	0.2816186779246662	0.21381101411661826	0.2507784331112975	0.2537918748474185
2840000	-3930.4736988807667	-3847.861729059525	-82.61196982124179	-3847.861729059525	64.78909303299112	8.866238308241636E-4	20.33601660679752	34.13304082198188	-71.10256966829968	-2.5287458114814925	1985.8641019053262	0.28988287576284744	0.21548643847831836	0.24368252368912457	0.2509481620697101
2850000	-3931.1439565441297	-3845.424353848181	-85.7196026959488	-3845.424353848181	78.43044799660093	7.120319866219557E-4	16.32681581830122	31.07104057491513	-73.56684626138176	-3.7530568389854904	1993.8252169086445	0.286037983329447	0.20580212805707865	0.26432559362277486	0.24383429499069997
2860000	-3935.281030731561	-3851.0910106106758	-84.19002012088504	-3851.0910106106758	70.6783594098229	7.124714061373682E-4	19.95848835307375	32.78165776510833	-72.24398969147485	-3.048533977639506	1980.900208180716	0.286037983329447	0.22430366883040792	0.24582405284944558	0.24383429499069997
2870000	-3936.3290699659947	-3847.9516353945164	-88.37743457147813	-3847.9516353945164	71.91345209324435	7.071145845614167E-4	14.689859074612201	59.14976404404746	-76.22241732592599	-3.3348251367143114	1992.349994846752	0.26867422153187004	0.22430366883040792	0.24978088657698974	0.2572412230607328
2880000	-3938.0923295489483	-3854.4955574634614	-83.59677208548696	-3854.4955574634614	68.14103754622009	8.042062206099732E-4	15.03927287619532	40.663672357123716	-72.54430529576383	-2.55794472490606	1984.7840995257159	0.2842032881941434	0.19775920904517225	0.2541184062159315	0.26391909654475326
2890000	-3941.6281829047757	-3853.105786943114	-88.52239596166187	-3853.105786943114	78.26872994254353	6.467095147515388E-4	12.959613606936037	60.405172955629794	-76.91187133004006	-3.0249419081780964	1990.9827977208558	0.2766511290815608	0.21951890394857096	0.25032623325666975	0.2535037337131989
2900000	-3930.333622556138	-3848.5694448899903	-81.7641776661478	-3848.5694448899903	60.83360619298889	9.002284095376751E-4	19.906717936659827	29.331393997367556	-70.22359424175065	-2.7602067870438116	1989.40463170846	0.2805384341565701	0.21261315504358724	0.25032623325666975	0.2565221775431733
2910000	-3934.7374249324234	-3852.5083328378605	-82.22909209456297	-3852.5083328378605	61.18161558130176	8.15267993350332E-4	17.462155278264778	30.581966404042397	-69.25813087772927	-4.441317811167817	1995.779931915737	0.30073921347246935	0.2058873742895183	0.24114830898307124	0.25222510325494146
2920000	-3934.1752512818034	-3850.290622239115	-83.88462904268859	-3850.290622239115	74.24688794197661	7.623829250764427E-4	14.312284526079454	39.56944849894587	-72.98222828478526	-2.5381627254718215	1985.3004901775869	0.2676824498104808	0.2276184140681882	0.2667709473503934	0.2379281887709379
2930000	-3945.171857748054	-3854.2080064125985	-90.96385133545563	-3854.2080064125985	85.41796032511941	5.535581827621256E-4	17.01489739439222	43.950554038800945	-79.33348253747705	-2.7946894925969663	1989.6490618449006	0.2688934132526045	0.22162943359781084	0.24081834954922893	0.26865880360035604
2940000	-3941.052309127318	-3855.6390284291183	-85.41328069819984	-3855.6390284291183	77.203565837056	6.515650690771148E-4	25.27297373730142	33.312381580265836	-73.16475151317739	-2.7798316995991534	1989.545809173943	0.27937233881839235	0.20422587726333508	0.24423310953785285	0.27216867438042003
2950000	-3935.2563284641783	-3850.846664872362	-84.4096635918162	-3850.846664872362	75.89685345700862	7.429241829867201E-4	15.297553428537366	43.643309664453774	-73.23414284618903	-2.5745204618044624	1984.4810527302488	0.2757961269254745	0.20422587726333508	0.24780932143077067	0.27216867438042003
2960000	-3929.554857177473	-3848.62097765434	-80.93387952313289	-3848.62097765434	66.75240797943798	7.842957323023181E-4	16.822914982182528	27.527383277353266	-69.7444572108693	-2.8462527966274136	1989.9867050993812	0.28249725590703456	0.19752474828177508	0.26499020393211126	0.25498779187907944
2970000	-3931.7886490624714	-3850.173284699731	-81.61536436274034	-3850.173284699731	73.13528034314412	7.932187028341829E-4	17.64663274892031	35.00539776726588	-70.38254771205891	-2.545026974177088	1986.9124288612904	0.28451892851386723	0.21497450864290704	0.2375354635974353	0.26297109924579076
2980000	-3931.5745520574987	-3846.8995733960514	-84.67497866144733	-3846.8995733960514	68.89233507870347	7.765208608376699E-4	15.347751521247355	45.423212698798274	-73.49532163930459	-2.531781529718622	1985.5873812849707	0.28451892851386723	0.21497450864290704	0.2587755670665108	0.24173099577671528
2990000	-3935.0218111770378	-3852.64152446866	-82.38028670837774	-3852.64152446866	63.762569753197134	8.922673484862311E-4	20.468532194388587	39.78122724262344	-70.69948214799709	-2.532146964190557	1986.434195724978	0.28908544812937553	0.20247767367015448	0.2505992579641466	0.2578376202363237
3000000	-3940.5609545580355	-3857.479341513239	-83.08161304479644	-3857.479341513239	69.28834397991311	6.990794062326331E-4	12.478751456698653	40.424170466494715	-72.32475908416376	-2.6480657151530065	1983.5536836926285	0.26666784780930364	0.21984212102101883	0.25565241093335417	0.2578376202363237
3010000	-3938.5248068529195	-3850.104779225182	-88.42002762773724	-3850.104779225182	70.48091070585818	7.07232366532437E-4	17.289094348012277	57.12370843803736	-76.75724186444924	-2.530118631973477	1986.2951428751219	0.2800442868192222	0.21859205466628667	0.24352603827816774	0.2578376202363237
3020000	-3932.530587400004	-3848.8805553943057	-83.65003200569839	-3848.8805553943057	70.17965447923035	7.855719666577052E-4	20.685634059832765	32.07727472799342	-72.13727784006437	-2.555124964207219	1987.156471326243	0.2767847431982029	0.21853381857906934	0.24684381798640442	0.2578376202363237
3030000	-3949.1324851657264	-3865.6678765654456	-83.46460860028088	-3865.6678765654456	69.65035946415664	8.025342455945319E-4	16.22533636404705	46.962532994488704	-71.97603519881746	-2.6891762868090487	1988.835487975378	0.2977673522563775	0.21133970353137127	0.24579964284693576	0.2450933013653158
3040000	-3933.859754010374	-3848.8961513802697	-84.96360263010476	-3848.8961513802697	70.10850842482688	7.335918233655834E-4	19.3510628974628	40.49944599748937	-73.00673548695357	-2.917988726866932	1990.4136848620408	0.29053540020209173	0.21133970353137127	0.24579964284693576	0.25232525341960155
3050000	-3931.6952931367687	-3848.019971056432	-83.67532208033661	-3848.019971056432	68.2459135761208	7.779384978218577E-4	13.114595245688001	20.299591259915072	-73.61042447149583	-2.5459729460517986	1985.0620101169782	0.27983340956094055	0.2152803964814414	0.24579964284693576	0.25908655111068263
3060000	-3943.8616533717327	-3857.512652239338	-86.34900113239468	-3857.512652239338	75.82672571478918	7.189640303887581E-4	18.31029059339548	36.888337898229196	-74.53684539791968	-2.990421854900285	1981.1935178703052	0.29394283942776495	0.22290305799129442	0.25185601898562476	0.2312980835953162
3070000	-3931.881867404852	-3848.5598826950245	-83.32198470982769	-3848.5598826950245	67.98447360287848	8.038622068894281E-4	15.04105518871938	40.95220424653889	-72.29169995378737	-2.5284439286908262	1986.0580874565003	0.29394283942776495	0.2174032676668346	0.2573558093100846	0.2312980835953162
3080000	-3933.011424353396	-3850.62323329284	-82.38819106055587	-3850.62323329284	69.47288086042332	8.192022087908816E-4	17.773017935425866	30.28981690239495	-71.29975286343642	-2.5296430175097284	1985.7483482693328	0.286724884746863	0.2174032676668346	0.22951843977488542	0.26635340781141736
3090000	-3930.3361136644367	-3846.1347984791537	-84.20131518528278	-3846.1347984791537	71.59238453313424	8.022378925474852E-4	16.80420075550309	40.594904046728594	-72.80531751304063	-2.666777953035232	1988.630603613208	0.27211519502221393	0.21894523329597915	0.25996127328927826	0.24897829839252905
3100000	-3931.256754902524	-3850.5211020847514	-80.73565281777266	-3850.5211020847514	68.88442032093539	7.984207870046289E-4	11.575529525972172	21.227036395567545	-70.52730568314033	-2.890322615679944	1990.254093146848	0.28609804978585407	0.2200157066966195	0.2439565583605733	0.24992968515695352
3110000	-3928.314840339724	-3847.9581711369347	-80.35666920278945	-3847.9581711369347	64.61977804412132	9.938951546891598E-4	14.439129073566928	26.632280235395253	-69.79514645086962	-2.5749890101411927	1984.4733604796413	0.291511141047994	0.21819319223267897	0.2388371815734178	0.2514584851459096
3120000	-3931.045479236478	-3852.087016134268	-78.95846310220988	-3852.087016134268	65.8671146903618	8.582693710562052E-4	18.31254134759326	21.702373255059346	-68.12204444015681	-2.544885643931233	1986.9085482456221	0.27885991576747954	0.22458633420364615	0.2582557186124075	0.23829803141646727
3130000	-3937.8538168912096	-3855.8133931709476	-82.04042372026213	-3855.8133931709476	69.62549857984972	7.574706960279133E-4	20.18361669974429	31.86042295105679	-70.55309082734618	-2.5927722519370047	1984.2056225829242	0.3003471683145493	0.2232660233260162	0.2380887769429677	0.23829803141646727
3140000	-3927.7034426643295	-3846.8139556220112	-80.88948704231818	-3846.8139556220112	67.49530020751611	8.438206418848177E-4	19.1901659505446	25.50444993107551	-69.74867252197858	-2.5831866933215544	1987.655449299779	0.27980458551537485	0.21688316548772454	0.23765581847067718	0.2656564305262239
3150000	-3926.6386809794226	-3844.8641496891933	-81.77453129022919	-3844.8641496891933	67.2650780939334	8.483368045619646E-4	14.032249623826484	23.860125141582586	-71.18421154834353	-2.7725725874251954	1989.4942534380496	0.27980458551537485	0.21760896423361437	0.244186664430416	0.25839978582059525
3160000	-3942.8671173219627	-3857.2718203980344	-85.59529692392847	-3857.2718203980344	70.20130942320837	7.455659797649686E-4	12.798728740816747	48.91916729908078	-74.7059879002464	-2.5395605822952727	1986.7478013324574	0.3104961519515082	0.21778252381984373	0.2361766823218363	0.2355446419068122
3170000	-3939.6991249650628	-3859.7548328025023	-79.94429216256061	-3859.7548328025023	70.93627652974568	8.339652991843172E-4	22.62732128662915	25.678315033680718	-68.42845436251376	-2.571884856852411	1987.4749306969081	0.2946116296087887	0.20351539847310174	0.25038920276943516	0.2514837691486747
3180000	-3929.5271778879646	-3846.9549199393086	-82.57225794865585	-3846.9549199393086	64.30624980815142	8.555345018218885E-4	17.594775126963906	23.103219743115204	-71.61028109369317	-2.696180887629517	1988.896588009976	0.2792006447019464	0.2259810423745124	0.2516369265310989	0.24318138639244263
3190000	-3934.625244821177	-3846.763047444272	-87.86219737690514	-3846.763047444272	72.80231332352602	7.268510455537653E-4	18.755626740777647	20.953853741101348	-76.98510180695632	-2.567383250167661	1984.6034541803276	0.2862779765363848	0.218903710540074	0.2516369265310989	0.24318138639244263
3200000	-3926.2799799884697	-3845.8582488010516	-80.42173118741827	-3845.8582488010516	62.97261721594916	8.950173653201778E-4	12.537042201002308	32.537972605634174	-69.81603975219221	-2.7047104307919194	1988.969292720103	0.28368486067960763	0.22149682639685117	0.2516369265310989	0.24318138639244263
3210000	-3935.302687726667	-3849.443905583508	-85.85878214315947	-3849.443905583508	73.72377970035667	6.879590353933918E-4	22.421214405519315	28.022958299469096	-73.58044795718723	-3.2685381664122763	1992.0834271622725	0.2870855756247327	0.22149682639685117	0.24823621158597386	0.24318138639244263
3220000	-3930.722280895208	-3850.626601322382	-80.09567957282574	-3850.626601322382	70.43374489857598	8.41525823037085E-4	15.617679430859518	27.765633423704962	-69.37419970723047	-2.528982350198498	1985.8259447559358	0.2910464751118588	0.20121451845999336	0.23831773053343944	0.2694212758947087
3230000	-3930.5685036590758	-3845.753921849474	-84.81458180960159	-3845.753921849474	73.4425244312713	6.90325134787141E-4	14.598524291881253	32.89201644317531	-73.96034786167647	-2.633843512189864	1988.2963783067157	0.27745009912909313	0.20813745043707593	0.25191410651620516	0.2624983439176261
3240000	-3931.9105599851546	-3852.2132791092517	-79.697280875903	-3852.2132791092517	62.488270258946876	8.940451040142929E-4	14.792101302990437	20.563586072979934	-69.37813600941246	-2.5410628730842904	1986.7964429497936	0.2839422731390906	0.20813745043707593	0.2454219325062077	0.2624983439176261
3250000	-3930.2906298547705	-3847.147664475614	-83.14296537915641	-3847.147664475614	73.82289966604861	7.656533889110322E-4	16.33049267175065	34.9137207111043	-72.06889609148621	-2.557282447795508	1987.2022063499403	0.28899542583419646	0.20678770085950732	0.2370739962292438	0.26714287707705275
3260000	-3934.456865832067	-3848.8160778208726	-85.64078801119427	-3848.8160778208726	81.3222336778474	6.738215497611572E-4	14.023308794407097	46.80589909287085	-74.48125018906575	-2.6692968546051206	1983.3455658892492	0.2908322163232999	0.20678770085950732	0.2418175822101381	0.260562500607055
3270000	-3938.402935353819	-3857.180332170199	-81.22260318361984	-3857.180332170199	57.45048256172244	8.332421402778454E-4	17.94121154512405	36.83059464084057	-69.87691399189208	-2.5706105245733384	1987.4531703089206	0.27566183127059457	0.23308515487608514	0.2360432265255827	0.2552097873277379
3280000	-3940.3120449201906	-3854.4593731961827	-85.85267172400779	-3854.4593731961827	80.56005428431978	6.389379616326672E-4	14.476264318900274	41.433161698162536	-74.69608531122161	-2.7227793018706974	1989.1177143569603	0.2754879689576169	0.22660788074386978	0.2514055691804678	0.24649858111804585
3290000	-3929.60304477935	-3846.13202508123	-83.47101969812013	-3846.13202508123	68.71951544201491	7.533717998602555E-4	18.960393507114617	33.87329281427999	-72.04109101438318	-2.6155931410234063	1988.0882611831933	0.2806570378777449	0.21744753754860152	0.24623650026033983	0.2556589243133141
3300000	-3931.7125306905914	-3848.70356028069	-83.0089704099014	-3848.70356028069	72.96848348129296	7.877296691689425E-4	30.193618396939844	34.362651958688325	-70.53674353645779	-2.530604702931625	1985.666214343264	0.2806570378777449	0.21744753754860152	0.24623650026033983	0.2556589243133141
3310000	-3934.6674601043624	-3846.547493073182	-88.11996703118007	-3846.547493073182	77.99643966402105	7.269966297513605E-4	19.139713715790634	57.880391379282514	-76.21795599212695	-2.5307806101816595	1985.6532894187592	0.2905672499286998	0.2159354052456929	0.2470196373036162	0.24647770752199138
3320000	-3937.117477772278	-3849.4857198403834	-87.6317579318946	-3849.4857198403834	71.82996248476033	7.159134780124985E-4	21.563561552950304	30.7210898281583	-75.86596261375539	-2.7552592769446673	1989.3681065252297	0.283464292741083	0.2159354052456929	0.2648034297702661	0.2357968722429583
3330000	-3934.7980740543117	-3853.647874441562	-81.15019961274962	-3853.647874441562	60.99103805913427	9.61072678376183E-4	16.495638964764932	46.94673333236676	-69.77822169406436	-2.537416461353596	1985.3276899630816	0.28762296705099577	0.21409163314451296	0.25585992508909133	0.2424254747154002
3340000	-3928.6840743373978	-3850.5913066673497	-78.09276767004783	-3850.5913066673497	55.350052511667286	0.001023825533779924	18.665096547279163	27.89191929740468	-66.92293087860395	-2.584922218077126	1987.6814543175233	0.2801710017099551	0.21454908443436227	0.25585992508909133	0.24941998876659155
3350000	-3928.8492686821037	-3849.8550411423766	-78.99422753972713	-3849.8550411423766	62.01124329466589	8.753839312320425E-4	12.60401868090554	24.647043125801314	-68.6882770655486	-2.672170405023806	1988.6813612157357	0.2862173270625363	0.2085027590817811	0.25585992508909133	0.24941998876659155
3360000	-3928.188532921167	-3845.398459423327	-82.7900734978396	-3845.398459423327	68.99003694234428	7.859074117160354E-4	18.49795168735002	19.313862190082393	-72.0124496545389	-2.5802842981577907	1987.6110222301231	0.29599897704991096	0.21038704139130837	0.25296379926205004	0.24065018229673088
3370000	-3933.8869164703806	-3849.0074479033615	-84.87946856701917	-3849.0074479033615	73.390133441196	7.348056321654507E-4	18.245235010371232	50.087100647941945	-73.21666084067351	-2.543106107355866	1985.1418140726773	0.2908684855064558	0.21454819766104052	0.24278276650760308	0.25180055032490084
3380000	-3935.01704713279	-3849.5818295892204	-85.43521754356986	-3849.5818295892204	73.34664389499281	7.07386167295595E-4	15.426026195568946	45.07077215299371	-74.21999673920658	-2.5644036098063516	1987.3421468654283	0.2908684855064558	0.21454819766104052	0.24278276650760308	0.25180055032490084
3390000	-3937.0088466428383	-3851.6176453799885	-85.3912012628498	-3851.6176453799885	69.93153887062404	7.790401949599627E-4	17.058492651471404	41.328217595898934	-74.05117562456455	-2.56030137514441	1984.7365735180542	0.28210137620929077	0.20456118352194663	0.24278276650760308	0.27055467376115966
3400000	-3931.5617811497796	-3847.0884223460066	-84.4733588037729	-3847.0884223460066	73.23888963283576	6.743106349613448E-4	18.51904296585692	27.02425697668343	-72.66619330284045	-3.271375644163549	1992.0950766956814	0.28638743753230406	0.21825421682299387	0.2350167182793476	0.2603416273653546
3410000	-3936.8494222836825	-3853.329223993552	-83.52019829013038	-3853.329223993552	67.28576269764332	7.181214302805106E-4	14.446710420044898	42.317671377792664	-72.53058959110331	-2.5389081993772287	1986.725663618299	0.28638743753230406	0.21198225732883155	0.2430112750851744	0.25861903005369014
3420000	-3935.777850869834	-3848.7489208969205	-87.02892997291337	-3848.7489208969205	74.44343151003584	7.216948094061635E-4	21.45581551102463	38.94527623864937	-74.70202157468843	-3.0908048268642756	1991.3029632340113	0.28638743753230406	0.21198225732883155	0.2430112750851744	0.25861903005369014
